Date,momentum_3m_quarterly_n5,momentum_6m_quarterly_n5,momentum_12m_quarterly_n5,momentum_12m_skip_1m_quarterly_n5,risk_adjusted_momentum_quarterly_n5,low_vol_momentum_quarterly_n5,breakout_52w_quarterly_n5,drawdown_filtered_momentum_quarterly_n5,low_volatility_quarterly_n5,mean_reversion_rsi_quarterly_n5,high_liquidity_quarterly_n5,min_drawdown_quarterly_n5,spy_buy_and_hold
2024-05-06,3.4074676396214927,1.3169897684394822,1.4530293972498456,1.4429655999105278,1.9089771931976574,1.5130135000267595,0.9712347954982834,1.4442700363242416,1.3459661147298345,2.202086558182344,2.4534100323185593,1.3720416704595626,1.6986094198423831
2024-05-07,3.37297069862723,1.3075213114082322,1.391264739657072,1.377690258113653,1.8376254132599132,1.496657649807033,0.961914384579094,1.3644961860739975,1.351485147398902,2.2155117683721635,2.426575414703813,1.3684779917181076,1.700483705146799
2024-05-08,3.3655763775670495,1.2924478372871384,1.3781474987513105,1.3845314919393366,1.8407505719513195,1.4804208272972674,0.9533770844692306,1.3499899986350326,1.3555774657430184,2.1984179897619343,2.420944399689165,1.3682776056707444,1.700647976921981
2024-05-09,3.3891529427373377,1.2960242517768845,1.3862329418665449,1.3827183632772273,1.840993990835597,1.4846556615868183,0.9561652528041915,1.3602303474509505,1.3649766455831063,2.2335817949606036,2.407859353302446,1.3906549921453537,1.7104468810622895
2024-05-10,3.398319247134921,1.2951310922920212,1.3794337460047283,1.3888852974813286,1.8258917409271498,1.4856296484032245,0.9590602593654708,1.3561428558432846,1.3711110568227303,2.1573940721822833,2.402267916534868,1.3940424990118088,1.712650328254994
2024-05-13,3.4095861409032318,1.2844436823188767,1.3734666119104901,1.3853339226644341,1.8112976872772475,1.4736620718041036,0.9527580987209395,1.348860493477562,1.370666954344703,2.1569495960546585,2.4111774151310597,1.3916960596502366,1.7128802469064568
2024-05-14,3.4409661854588958,1.292517116767119,1.3823954952723065,1.4078823922078911,1.8266162320465344,1.478798048976955,0.9571321412319258,1.3592826622092515,1.3676617560567392,2.157590285713777,2.445724647186724,1.3940939638555587,1.7207387035844652
2024-05-15,3.525854863437411,1.3245590799629197,1.417379972506193,1.4512633263509576,1.8718373570770521,1.5037389928856464,0.9848375741237715,1.3946414413535386,1.3698192073049082,2.210362102539644,2.4919428051457087,1.4078054834783615,1.7420471437322398
2024-05-16,3.4986517655217617,1.3198830774604784,1.3940223209864175,1.435061740962774,1.8393958241791029,1.5093553892174336,0.9734755250209882,1.3795202262961654,1.3772673331441416,2.223922565491304,2.492682980011431,1.3963780367315355,1.73846284489859
2024-05-17,3.4974320221745936,1.316804357367705,1.3868778812891518,1.4293446633260551,1.8292210606903334,1.5072863462486836,0.9707155747646407,1.3759412910544662,1.383231360167457,2.204967551453218,2.4911751873478565,1.392939892810637,1.7409619606753584
2024-05-20,3.5394712384068936,1.3207402674018847,1.3987786587244544,1.446065888301641,1.8450184071869156,1.510952135280666,0.9792580407375412,1.3852630249106672,1.363362454146339,2.204113512451753,2.505010526703325,1.3958887323797287,1.742967642788656
2024-05-21,3.534472316058871,1.3170161966621385,1.402423581362394,1.4379378594320122,1.8551801030487318,1.5102605100670432,0.9736342789882736,1.3779645423972395,1.3727164286794198,2.1969342743230906,2.532790102814165,1.3962067873418869,1.7472424189709388
2024-05-22,3.493765668567416,1.3183053674995409,1.40486196560922,1.4351692986409965,1.851019473776271,1.5057389806786154,0.9749825722927169,1.3817660415732649,1.3754819220723642,2.169993296082124,2.5152881176457083,1.3893894167364182,1.742211415507422
2024-05-23,3.5586553131902185,1.3409376673042281,1.4332522289759193,1.4584468666951957,1.905060342916896,1.5297960027733422,0.9813070260280684,1.3993264160239485,1.3652325408162607,2.100997690804109,2.528502955292193,1.3724048258245531,1.729486227141079
2024-05-24,3.643302471240756,1.3741928247749313,1.458702706576017,1.4951790642659966,1.94023131917422,1.561119034389553,1.003080272793205,1.4349007629477766,1.370293327254249,2.1378221380544753,2.596865601776568,1.3837913782537523,1.740928982652737
2024-05-28,3.7413933499181242,1.4171412950813278,1.472555613756803,1.5196775689046684,1.9625136288971206,1.6093753252068137,1.0236335728878097,1.4523730999076154,1.3594465281667245,2.1327609382940382,2.6545379940495173,1.3817188570440355,1.7421456655748209
2024-05-29,3.7147892449223967,1.4152141718208298,1.469886800814298,1.494567519466192,1.9372687039703627,1.6089064062157248,1.014285508846672,1.4376542656028057,1.3533904692830576,2.090249477799043,2.6362406307682673,1.366451172107512,1.7299460644440046
2024-05-30,3.731809502599999,1.4138283162474583,1.4682164035016767,1.494244834763831,1.9515810783129262,1.6101093090334406,1.0147850265643124,1.449229495240473,1.3654295873595466,2.1009267118914496,2.6202314366984565,1.3756192453992178,1.7184702278534045
2024-05-31,3.590532444952294,1.3508115750670384,1.4101120173627606,1.4349998480389776,1.905271714757018,1.5463268734255307,0.978265280928326,1.4092372474682562,1.3905427408171882,2.149912946174897,2.608898155753632,1.3809374628674795,1.7341225248963479
2024-06-03,3.58886805362539,1.3449387135863256,1.380817269437956,1.4055272467206184,1.8442656074266957,1.5146963306704038,0.9674308838030818,1.3797216819775335,1.3753175760222665,2.1345276278002636,2.6282398290324407,1.3880511358868886,1.7355364576162349
2024-06-04,3.536989505956933,1.3325839833617161,1.3656875537091961,1.3901866270611944,1.8140228522997426,1.4982896389284603,0.9567101013323787,1.3587675277722113,1.3905271421385994,2.11594088616208,2.623030934684296,1.3951434042584705,1.7374763897969312
2024-06-05,3.6925289255125966,1.395282043969626,1.4198106562787762,1.4454594893048467,1.85859061505609,1.5578661686220638,0.9934426208636288,1.4083069641125432,1.3931351491881598,2.104474949882783,2.680290556876679,1.425278936256151,1.7581266092244492
2024-06-06,3.609327087591454,1.3551248486876437,1.3694552622968426,1.3941485869000616,1.7987462318163439,1.5026498379030697,0.9656297447344784,1.3591909484875433,1.3962438173247567,2.10687905564145,2.691309209220429,1.41943163019536,1.7580934250891866
2024-06-07,3.565687065313622,1.3419010449767061,1.3566602038556805,1.3811371977399054,1.7896551650744006,1.4886806095400327,0.9563585380694393,1.3436143707287542,1.3932069494200936,2.1118110144122015,2.6974632222819523,1.418716234077196,1.7559562431106865
2024-06-10,3.63411335162954,1.3610362088561005,1.404089583891081,1.42914448762638,1.847318421910338,1.540270293835687,0.9830622184893612,1.3901646995556585,1.3931510873748054,2.109660470817841,2.6647307393717963,1.4251870478284165,1.761381540057169
2024-06-11,3.698357283972069,1.3635901708006806,1.412322470396208,1.4373936049054326,1.8675931564074084,1.5490375454226009,0.996986904921246,1.4020824310314883,1.3885914407683602,2.1026611772997743,2.686507060782929,1.4177417803418442,1.7656237504421135
2024-06-12,3.7281596956236807,1.3711446362852997,1.4208343531781904,1.4463400518963994,1.8717642142992539,1.5586882076540463,1.0078673286578181,1.405060733796381,1.3732664361907234,2.0991440882189636,2.745514221732636,1.4268809496533676,1.780124805326612
2024-06-13,3.6959591936095206,1.4013108044981901,1.4588831607038253,1.4855799109051884,1.8632473968248886,1.601183707074212,1.0248820045611384,1.405570157624506,1.376260076708912,2.076425055549896,2.7746265844035345,1.44529943109868,1.783709104160262
2024-06-14,3.6238618066771475,1.3833969914793913,1.4434734751874678,1.4700514448712527,1.8430670501452011,1.5844395252504817,1.0046879882952693,1.3955879333508245,1.3814575296355476,2.0586205824358825,2.765483623282929,1.456086239112596,1.7847944933297846
2024-06-17,3.547886483953759,1.3819296414732878,1.4421390353376144,1.4687060728619754,1.83135870892816,1.5831901874819272,0.9967610710284236,1.3791562316906683,1.390034916110157,2.0715766550524597,2.7985908528971866,1.4611282229077618,1.798999364348616
2024-06-18,3.5965980386717766,1.4103759068846646,1.4918195063764328,1.5195430220196902,1.8785537460070174,1.6378941486635676,1.0236025497576717,1.4133037567150823,1.3946377798033942,2.0594285685046083,2.7900571767497255,1.4809925379407207,1.8035701182839248
2024-06-20,3.5763554941161124,1.4040819920897427,1.4861213343793624,1.5134022009442507,1.8823740333300156,1.6312650608339778,1.0161336532732967,1.406317946625971,1.3914273916198003,2.0834155214770202,2.777052528922577,1.4587571009290021,1.7986706146856102
2024-06-21,3.5250207651122065,1.3815394032835904,1.4593728549176925,1.4859782293866337,1.866096065495543,1.601749395398187,1.0008621109148983,1.3829471244824163,1.3960761159850348,2.1017195291979673,2.7628960622477723,1.4533451822888654,1.7962590967814294
2024-06-24,3.5181120569212885,1.3495354787230436,1.4172226412946458,1.4423359434674443,1.8846603591661972,1.5545880626955504,0.9759533844134335,1.3716877365124456,1.4113400129271734,2.117414758537567,2.711341426627655,1.4335959002148908,1.7904201317636914
2024-06-25,3.5754202768309566,1.3816399403929651,1.457208060758757,1.4833960180829229,1.8997695052843613,1.598785196332025,0.9936765472552305,1.4023745719921819,1.405063001818775,2.096785256431854,2.7671137365031435,1.456879326118211,1.7973150118432342
2024-06-26,3.428361737249658,1.3308833707213343,1.4178200465375657,1.44357360292179,1.8407163688402695,1.55598177149682,0.9710410133502012,1.3663453529370062,1.4052506597472418,2.090948000953949,2.8198827459025573,1.4551883135449686,1.7995581357194048
2024-06-27,3.413595268438623,1.3431553792357387,1.4254925975019213,1.4517269606183232,1.838554347966246,1.5648918316164488,0.9831224189898496,1.357233369447016,1.4033923479033699,2.0720309343798524,2.832603615348358,1.4549196764600076,1.8023952762280415
2024-06-28,3.3164737886412596,1.3072462994933072,1.3870509730512377,1.4124078154156865,1.8132192382555525,1.5224288952150817,0.9414793327471738,1.3346023864758245,1.3976803857756843,2.0835727930529484,2.8174107198405456,1.4410133738171855,1.7953025280127708
2024-07-01,3.309699732397363,1.3050264119505826,1.3968269992048021,1.4223237639020145,1.8169986137133163,1.5330238247194763,0.9414103683611874,1.3409533187878362,1.3904459104491462,2.056713354728974,2.871300517814178,1.45015273691533,1.7989973032222017
2024-07-02,3.2915255487425776,1.3126312100768032,1.404113460081267,1.4297315558026493,1.8253784194689315,1.5410431209841247,0.9405966781756405,1.3389094810497992,1.394652348895191,2.05715821213559,2.9664281987834165,1.447649350990037,1.811104153664396
2024-07-03,3.4036620187743156,1.3437679005980434,1.4434451770002121,1.470118765885657,1.8641101203661483,1.5844725597658629,0.9752395660540586,1.370360640717768,1.3930454118682134,2.047732898948944,3.032874886100311,1.4567653322827616,1.8191864486709461
2024-07-05,3.3383566644652336,1.328039806878561,1.4244451434308762,1.4506368025372685,1.8445829185228866,1.5634849117556089,0.9538742401263243,1.3537889984143012,1.4023455919219245,2.0627589968188174,3.0820993291545102,1.4575326647412579,1.8296767576667738
2024-07-08,3.395726182745263,1.3625197827696742,1.4696327601606127,1.4969363539288698,1.8744315391283555,1.61338531458764,0.9845877540728574,1.3828557205212348,1.3997285959197272,2.0493897325976262,3.1203417730021665,1.4639964586865704,1.831787763339818
2024-07-09,3.4047819337828606,1.3668634694456996,1.474900135343718,1.5023377043317017,1.8713448829393906,1.6192409939089292,0.9864744041583067,1.3853795654309027,1.3971494684172858,2.0575932383044133,3.1607189870524595,1.4770403536450665,1.8335694010119323
2024-07-10,3.449236056707665,1.381850124871725,1.4923741946393725,1.5202977766583619,1.8990662040453474,1.638542421368646,0.9976516349932676,1.3875824813854924,1.4057516782714117,2.0675131945116885,3.214227916495819,1.4898423594128887,1.8517128784949508
2024-07-11,3.43968137683706,1.3693994679808559,1.4658212275678393,1.4928182951520144,1.898468368504576,1.608971389416742,0.9860540306231503,1.367366928101801,1.406564369006275,2.1023929758532414,3.0780228719401546,1.4574151301038067,1.8357465688428607
2024-07-12,3.444885875128075,1.3787320546507777,1.4783617709333179,1.505722278458899,1.9009984496813337,1.6229266712465757,0.9941890754839902,1.3746142799389591,1.4187372594786871,2.1090479269488225,3.113670509879608,1.4677540072095197,1.8473253586978315
2024-07-15,3.309107598303124,1.3434630948424282,1.4360901042157885,1.462740183121985,1.847557292912535,1.576657771710443,0.9533624267718319,1.3364977989208928,1.427640677447437,2.1067053129656683,3.123290668265838,1.4633829271924297,1.8524058291952803
2024-07-16,3.3419306970580065,1.3408609944701138,1.415328734892058,1.4415323462079226,1.8506853317003769,1.553862150982904,0.9530468704363827,1.3267534843456974,1.4469669221831547,2.164300040672577,3.1204664495158383,1.461020309699754,1.863390808530427
2024-07-17,3.1427762636168444,1.258278981530661,1.3076765681440112,1.3314828001568975,1.7472531066637558,1.435479011181879,0.8862306800982479,1.2372185516369572,1.4640542570067632,2.206479089592255,2.970425504081268,1.43040031000493,1.837263970108722
2024-07-18,3.1759782693846668,1.2604588040709441,1.3158901797467943,1.3398934782574834,1.7501203193407577,1.4445145443239686,0.8955943298480038,1.2488762435925234,1.4574336126281011,2.1699773096545107,2.950337120597381,1.4103734118115707,1.8231446358360648
2024-07-19,3.1729974916441885,1.2547232053160613,1.3133591448957203,1.3369907591412724,1.7567082076769391,1.4413925373354433,0.8943082222125058,1.2466320648205507,1.4528085916472662,2.154942246483124,2.8913089437174984,1.4040237902295394,1.8110381976191534
2024-07-22,3.263098183630272,1.2815321324706024,1.3394835498029467,1.3638369635174932,1.7939920715075055,1.4702529995241638,0.9141334777972226,1.2770274620068298,1.4457702943755377,2.1553663164599306,2.964647960441131,1.4224161547314922,1.8297099418020364
2024-07-23,3.262532173345848,1.2773306119322723,1.336931154173064,1.3612480276654424,1.8097039481859722,1.467436140851068,0.9151094490191465,1.2749326286328064,1.434814539141773,2.1551721491320497,2.9532067845988457,1.423728608955125,1.8268398232707785
2024-07-24,3.1131843790038074,1.1981367925047823,1.2413990229779956,1.2634267668317023,1.7171380721788922,1.3621537540712831,0.8624811187884335,1.1983076095593201,1.4386585618926273,2.168707557533539,2.760546506278533,1.398834920753221,1.7854390075593891
2024-07-25,3.0719899454100577,1.1823905133604953,1.2145371501142261,1.2359913900922004,1.6881277045946639,1.332632011822748,0.8443987365862851,1.1763278755200135,1.4119399862242925,2.183278061149872,2.7389618245768728,1.37611576753972,1.776136113490569
2024-07-26,3.1249000017149897,1.1973037930846164,1.2328781085187672,1.2546491209576789,1.7049873382311382,1.3527251926699158,0.8610353645464901,1.2035698364269958,1.4195197717620123,2.2681954451067807,2.755360597770232,1.3629989252698225,1.796028456735722
2024-07-29,3.1048852434142082,1.1912591184019994,1.2233819743329761,1.2448734839032356,1.7148832793932474,1.3421933071413512,0.8517280250689511,1.2067759254467714,1.4272675004912603,2.2536776312334896,2.7875728612590014,1.364031341041307,1.7970837534596027
2024-07-30,2.9865650339110346,1.1452594365477515,1.1775569125348804,1.1977282354901497,1.6727853080492532,1.2914079845705504,0.8166080017230037,1.1729428245556581,1.418174110980152,2.268034586189544,2.716208917777556,1.3295869848859116,1.7879789336391516
2024-07-31,3.178432375524804,1.2246780034422826,1.2869992518598314,1.3098603766034307,1.7593505683641946,1.4118950046816343,0.8753731399676327,1.2666178825390564,1.4233793291045416,2.24720032868222,2.848704414908904,1.38174044672368,1.8170416405247154
2024-08-01,2.9751363946898435,1.1347976827025368,1.2270632098371266,1.248536380631751,1.7196741019945656,1.3459229397097106,0.8480194488665583,1.2149098320019471,1.4441654321624027,2.229876775215423,2.7114279515910327,1.379133147681932,1.7913109505997487
2024-08-02,2.852761681555078,1.077768700921531,1.1687689017469167,1.1892158781598274,1.6555335914354836,1.2820126953402038,0.8136290466448787,1.1609992431652771,1.4598713457061037,2.2142501940234065,2.6320956029582203,1.3679370348584456,1.7579596579849295
2024-08-05,2.752321981237695,1.040251028192039,1.1401395011121511,1.1595271071026987,1.6349893348436866,1.2500075317659851,0.786595170607281,1.1383738082897887,1.4295059450103031,2.1549153490527035,2.5322479940104663,1.324684934867601,1.7067613809217212
